"book_id","rating"
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",5
"1",3
"1",4
"1",3
"1",5
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",5
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",3
"1",5
"1",3
"1",3
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",3
"1",3
"1",2
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",5
"1",3
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",5
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",3
"1",5
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",3
"1",3
"1",4
"1",3
"1",3
"1",3
"1",4
"1",2
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",2
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",5
"1",3
"1",4
"1",4
"1",4
"1",2
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",3
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",4
"1",5
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",3
"1",4
"1",3
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",4
"1",4
"1",3
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",5
"1",4
"1",5
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",5
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",5
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",5
"1",3
"1",3
"1",3
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",5
"1",4
"1",4
"1",5
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",3
"1",3
"1",5
"1",3
"1",3
"1",4
"1",4
"1",5
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",5
"1",3
"1",4
"1",3
"1",5
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",3
"1",5
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",5
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",5
"1",4
"1",3
"1",5
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",4
"1",3
"1",5
"1",5
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",3
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",5
"1",3
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",5
"1",5
"1",3
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",5
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",5
"1",3
"1",3
"1",5
"1",4
"1",5
"1",3
"1",5
"1",3
"1",4
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",5
"1",3
"1",3
"1",4
"1",4
"1",5
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",5
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",5
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",5
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",3
"1",3
"1",4
"1",4
"1",3
"1",5
"1",3
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",3
"1",5
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",3
"1",3
"1",4
"1",5
"1",4
"1",3
"1",4
"1",3
"1",4
"1",5
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",3
"1",3
"1",4
"1",5
"1",3
"1",3
"1",4
"1",5
"1",4
"1",4
"1",3
"1",5
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",2
"1",3
"1",3
"1",4
"1",4
"1",3
"1",5
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",5
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",4
"1",3
"1",5
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",5
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",5
"1",3
"1",3
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",5
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",4
"1",5
"1",5
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",5
"1",4
"1",4
"1",4
"1",3
"1",4
"1",5
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",2
"1",4
"1",4
"1",4
"1",4
"1",5
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",5
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",5
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",5
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",5
"1",5
"1",4
"1",4
"1",3
"1",5
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",3
"1",5
"1",3
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",5
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",5
"1",3
"1",4
"1",4
"1",4
"1",5
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",5
"1",5
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",3
"1",4
"1",4
"1",5
"1",4
"1",5
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",3
"1",4
"1",5
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",5
"1",3
"1",3
"1",5
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",5
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",3
"1",5
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",5
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",5
"1",3
"1",4
"1",4
"1",3
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",5
"1",3
"1",4
"1",5
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",5
"1",4
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",5
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",2
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",5
"1",4
"1",3
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",5
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",5
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",5
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",3
"1",3
"1",5
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",5
"1",3
"1",3
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",3
"1",3
"1",5
"1",3
"1",4
"1",4
"1",3
"1",3
"1",5
"1",4
"1",4
"1",4
"1",3
"1",4
"1",5
"1",5
"1",5
"1",4
"1",4
"1",4
"1",5
"1",5
"1",4
"1",4
"1",3
"1",5
"1",4
"1",4
"1",4
"1",3
"1",3
"1",3
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",2
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",5
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",5
"1",5
"1",4
"1",3
"1",4
"1",5
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",5
"1",3
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",5
"1",3
"1",5
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",3
"1",4
"1",3
"1",3
"1",4
"1",4
"1",4
"1",3
"1",3
"1",4
"1",4
"1",5
"1",3
"1",4
"1",4
"1",4
"1",3
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",4
"1",3
"1",4
"1",3
"1",4
"1",4
"1",3
"1",4
"2",4
"2",4
"2",5
"2",4
"2",4
"2",4
"2",4
"2",4
"2",4
"2",5
"2",4
"2",3
"2",4
"2",5
"2",3
"2",4
"2",4
